PersonID,registered,party_reg,vote_intent,right_track,rcv_familiarity,most_important_issue,rcv_difficulty,ideo_self_id,education,age_cat,gender,borough,method_combined,morales_combined,stringer_combined,wiley_combined,garcia_combined,adams_combined,donovan_combined,yang_combined,other_combined,impact_of_rcv_exp,race,age_weight,gender_weight,edu_weight,boro_weight,race_weight,weight,age,morales,stringer,wiley,garcia,adams,donovan,yang,other
670,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),35-54,Female,Manhattan,Plan to vote in-person on June 22,Not Ranked,2,5,1,Not Ranked,3,Not Ranked,Not Ranked,No change,Other,2,1,2,3,5,0.511823503,1,,2,5,1,,3,,
315,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Healthcare,Very easy,Moderate,Associates or other two-year degree,35-54,Female,Brooklyn,Plan to vote in-person on June 22,5,Not Ranked,4,Not Ranked,1,Not Ranked,2,Not Ranked,Much less likely,Black,2,1,1,2,3,1.223492534,1,5,,4,,1,,2,
439,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Something else (please specify),Very Hard,Moderate,Associates or other two-year degree,55-64,Male,Brooklyn,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,Not Ranked,2,Not Ranked,1,3,No change,Other,3,2,1,2,5,0.780387174,2,,,,,2,,1,3
835,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Crime,Easy,Moderate,Graduate or professional degree,65+,Female,Staten Island,NA,Not Ranked,Not Ranked,Not Ranked,1,2,Not Ranked,3,Not Ranked,No change,White,4,1,3,5,1,0.497830724,2,,,,1,2,,3,
943,Yes,The Democratic party,I will probably vote,Right direction,Moderately familiar,Police reform,Hard,Very liberal or progressive,"Some college, but no degree",55-64,Female,Queens,Plan to vote in-person on June 22,3,2,4,1,5,Not Ranked,Not Ranked,Not Ranked,Somewhat less likely,White,3,1,1,4,1,1.336211333,2,3,2,4,1,5,,,
180,Yes,The Democratic party,I will probably vote,Wrong track,Moderately familiar,Housing,Very easy,Moderate,Vocational or technical school,35-54,Male,Brooklyn,Plan to vote in-person on June 22,Not Ranked,4,Not Ranked,1,3,Not Ranked,5,Not Ranked,No change,Black,2,2,1,2,3,1.170219824,1,,4,,1,3,,5,
133,Yes,The Democratic party,I will probably vote,Wrong track,Not too familiar,Crime,Easy,Somewhat liberal or progressive,Associates or other two-year degree,65+,Female,Brooklyn,Plan to vote in-person on June 22,Not Ranked,5,Not Ranked,3,2,4,1,Not Ranked,Much less likely,White,4,1,1,2,1,1.195492946,2,,5,,3,2,4,1,
17,Yes,The Democratic party,I will probably vote,Not sure,Very familiar,Education/Schools,Very easy,Not sure,High school graduate,35-54,Female,Bronx,Plan to vote in-person on June 22,1,Not Ranked,Not Ranked,2,Not Ranked,3,Not Ranked,4,Much more likely,Hispanic,2,1,1,1,2,0.912730806,1,1,,,2,,3,,4
702,Yes,The Democratic party,I will probably vote,Right direction,Not too familiar,Education/Schools,Easy,Very liberal or progressive,"Some college, but no degree",35-54,Female,Manhattan,Plan to vote in-person on June 22,4,3,5,1,Not Ranked,Not Ranked,2,Not Ranked,Much more likely,White,2,1,1,3,1,1.032321198,1,4,3,5,1,,,2,
375,Yes,The Democratic party,I will probably vote,Not sure,Moderately familiar,Police reform,Very easy,Moderate,Graduate or professional degree,18-34,Female,Brooklyn,Plan to vote by absentee ballot,Not Ranked,5,3,2,1,Not Ranked,Not Ranked,Not Ranked,No change,Black,1,1,3,2,3,1.10167006,1,,5,3,2,1,,,
526,Yes,The Democratic party,I will probably vote,Not sure,Not too familiar,Something else (please specify),Not sure,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),55-64,Female,Manhattan,Plan to vote in-person on June 22,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,No change,White,3,1,2,3,1,0.814504638,2,,,1,,,,,
487,Yes,The Democratic party,I will probably vote,Wrong track,Moderately familiar,Police reform,Very easy,Moderate,Four-year college graduate (bachelors degree),65+,Female,Brooklyn,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,1,2,Not Ranked,3,Not Ranked,No change,White,4,1,2,2,1,0.851065092,2,,,,1,2,,3,
920,Yes,The Democratic party,I will probably vote,Not sure,Not familiar at all,Education/Schools,Easy,Moderate,Associates or other two-year degree,18-34,Female,Bronx,Plan to vote in-person on June 22,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not sure,Hispanic,1,1,1,1,2,1.204109885,1,,1,,,,,,
324,Yes,The Democratic party,I will probably vote,Wrong track,Very familiar,Crime,Easy,Very conservative,"Some college, but no degree",18-34,Male,Brooklyn,Plan to vote early in-person,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,2,Not Ranked,No change,White,1,2,1,2,1,1.333770043,1,,,,,1,,2,
137,Yes,The Democratic party,I will probably vote,Not sure,Very familiar,Police reform,Very easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),65+,Female,Manhattan,Plan to vote in-person on June 22,Not Ranked,Not Ranked,2,Not Ranked,3,4,1,Not Ranked,Much more likely,White,4,1,2,3,1,0.831163004,2,,,2,,3,4,1,
183,Yes,The Democratic party,I will probably vote,Not sure,Not sure,Housing,Not sure,Moderate,Vocational or technical school,55-64,Male,Queens,Plan to vote by absentee ballot,2,4,Not Ranked,5,3,Not Ranked,1,Not Ranked,Not sure,AAPI,3,2,1,4,4,1.86175671,2,2,4,,5,3,,1,
56,Yes,The Democratic party,I will probably vote,Wrong track,Moderately familiar,Crime,Hard,Very conservative,Associates or other two-year degree,35-54,Male,Brooklyn,Plan to vote early in-person,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,2,Much less likely,Hispanic,2,2,1,2,2,1.015813897,1,,,,,1,,,2
90,Yes,The Democratic party,I will probably vote,Not sure,Not too familiar,Crime,Very easy,Somewhat conservative,Graduate or professional degree,65+,Male,Brooklyn,Plan to vote by absentee ballot,5,4,Not Ranked,Not Ranked,3,Not Ranked,2,Not Ranked,No change,White,4,2,3,2,1,0.780440783,2,5,4,,,3,,2,
215,Yes,The Democratic party,I will probably vote,Wrong track,Not too familiar,Housing,Easy,Somewhat conservative,Vocational or technical school,65+,Female,Queens,Not sure,Not Ranked,2,5,1,4,Not Ranked,3,Not Ranked,Somewhat more likely,White,4,1,1,4,1,1.36353972,2,,2,5,1,4,,3,
71,Yes,The Democratic party,I will probably vote,Right direction,Not familiar at all,COVID-19/coronavirus,Easy,Somewhat conservative,Four-year college graduate (bachelors degree),35-54,Female,Brooklyn,Plan to vote early in-person,Not Ranked,Not Ranked,Not Ranked,5,4,Not Ranked,3,Not Ranked,Much more likely,Hispanic,2,1,2,2,2,0.756073091,1,,,,5,4,,3,
781,Yes,The Democratic party,I will probably vote,Wrong track,Moderately familiar,Crime,Easy,Moderate,"Some college, but no degree",35-54,Female,Queens,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,No change,White,2,1,1,4,1,1.205624858,1,,,,,,,1,
701,Yes,The Democratic party,I will probably vote,Wrong track,Moderately familiar,Crime,Hard,Somewhat liberal or progressive,High school graduate,65+,Female,Manhattan,Plan to vote early in-person,Not Ranked,5,4,1,3,Not Ranked,2,Not Ranked,No change,White,4,1,1,3,1,1.167536442,2,,5,4,1,3,,2,
43,Yes,The Democratic party,I will probably vote,Not sure,Not too familiar,Housing,Hard,Not sure,First to eleventh grade,35-54,Male,Bronx,Plan to vote in-person on June 22,Not Ranked,Not Ranked,4,Not Ranked,1,2,3,Not Ranked,Somewhat more likely,Black,2,2,1,1,3,1.005685382,1,,,4,,1,2,3,
735,Yes,The Democratic party,I will probably vote,Wrong track,Not familiar at all,Crime,Easy,Very conservative,Associates or other two-year degree,55-64,Male,Queens,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Much less likely,White,3,2,1,4,1,1.278030677,2,,,,,,,,1
309,Yes,The Democratic party,I will probably vote,Right direction,Very familiar,Jobs,Very easy,Very conservative,"Some college, but no degree",35-54,Female,Queens,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,5,Much more likely,Hispanic,2,1,1,4,2,1.211347641,1,,,,,,,,5
874,Yes,The Democratic party,I will probably vote,Wrong track,Not familiar at all,Education/Schools,Very Hard,Moderate,High school graduate,65+,Female,Staten Island,Plan to vote in-person on June 22,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,2,Not Ranked,Not Ranked,No change,White,4,1,1,5,1,0.729381738,2,,,1,,,2,,
123,Yes,The Democratic party,I will probably vote,Not sure,Not familiar at all,Police reform,Very easy,Somewhat liberal or progressive,"Some college, but no degree",55-64,Female,Bronx,Plan to vote by absentee ballot,Not Ranked,5,4,1,Not Ranked,3,2,Not Ranked,Much more likely,White,3,1,1,1,1,1.006813574,2,,5,4,1,,3,2,
303,Yes,The Democratic party,I will probably vote,Not sure,Moderately familiar,Crime,Not sure,Moderate,First to eleventh grade,65+,Female,Bronx,Plan to vote early in-person,4,Not Ranked,1,Not Ranked,2,Not Ranked,3,Not Ranked,Somewhat more likely,Hispanic,4,1,1,1,2,1.03228189,2,4,,1,,2,,3,
44,Yes,The Democratic party,I will probably vote,Wrong track,Moderately familiar,Crime,Easy,Moderate,Associates or other two-year degree,35-54,Male,Queens,Plan to vote in-person on June 22,Not Ranked,4,Not Ranked,2,1,Not Ranked,3,Not Ranked,No change,Other,2,2,1,4,5,0.803096886,1,,4,,2,1,,3,
172,Yes,The Democratic party,I will probably vote,Wrong track,Not familiar at all,Crime,Easy,Not sure,First to eleventh grade,35-54,Male,Brooklyn,Plan to vote in-person on June 22,1,Not Ranked,4,2,Not Ranked,Not Ranked,5,Not Ranked,Not sure,White,2,2,1,2,1,1.011014876,1,1,,4,2,,,5,
507,Yes,The Democratic party,I will probably vote,Not sure,Very familiar,Crime,Very easy,Somewhat liberal or progressive,"Some college, but no degree",55-64,Female,Brooklyn,Plan to vote by absentee ballot,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,Not Ranked,No change,White,3,1,1,2,1,1.171532592,2,,,,1,,,,
508,Yes,The Democratic party,I will probably vote,Right direction,Moderately familiar,Crime,Very easy,Moderate,"Some college, but no degree",55-64,Female,Brooklyn,Plan to vote in-person on June 22,Not Ranked,3,2,4,1,Not Ranked,5,Not Ranked,Somewhat more likely,Black,3,1,1,2,3,1.356014333,2,,3,2,4,1,,5,
556,Yes,The Democratic party,I will probably vote,Not sure,Not too familiar,Housing,Hard,Very liberal or progressive,Four-year college graduate (bachelors degree),65+,Male,Manhattan,Plan to vote in-person on June 22,3,Not Ranked,1,2,Not Ranked,Not Ranked,5,Not Ranked,Somewhat more likely,White,4,2,2,3,1,0.794972914,2,3,,1,2,,,5,
107,Yes,The Democratic party,I will probably vote,Wrong track,Not familiar at all,Crime,Easy,Moderate,High school graduate,65+,Female,Brooklyn,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,Somewhat less likely,White,4,1,1,2,1,1.195492946,2,,,,,1,,,
777,Yes,The Democratic party,I will probably vote,Not sure,Not familiar at all,Crime,Easy,Moderate,"Some college, but no degree",55-64,Male,Queens,Plan to vote early in-person,Not Ranked,Not Ranked,Not Ranked,3,2,Not Ranked,1,Not Ranked,Somewhat more likely,White,3,2,1,4,1,1.278030677,2,,,,3,2,,1,
498,Yes,The Democratic party,I will probably vote,Right direction,Moderately familiar,Education/Schools,Easy,Somewhat liberal or progressive,High school graduate,35-54,Male,Brooklyn,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,Somewhat less likely,Black,2,2,1,2,3,1.170219824,1,,,,,1,,,
834,Yes,The Democratic party,I will probably vote,Right direction,Not sure,Something else (please specify),Easy,Not sure,High school graduate,55-64,Male,Staten Island,NA,Not Ranked,Not Ranked,Not Ranked,2,Not Ranked,1,Not Ranked,Not Ranked,Not sure,White,3,2,1,5,1,0.683641424,2,,,,2,,1,,
705,Yes,The Democratic party,I will probably vote,Not sure,Not familiar at all,Homelessness,Hard,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),18-34,Female,Manhattan,NA,1,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Not Ranked,No change,White,1,1,2,3,1,0.96951385,1,1,,,,,,,
582,Yes,The Democratic party,I will probably vote,Wrong track,Very familiar,Crime,Very easy,Moderate,Four-year college graduate (bachelors degree),35-54,Male,Manhattan,Plan to vote in-person on June 22,Not Ranked,Not Ranked,2,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,Much more likely,AAPI,2,2,2,3,4,1.023949131,1,,,2,,,,1,
119,Yes,The Democratic party,I will probably vote,Wrong track,Not too familiar,Homelessness,Not sure,Moderate,High school graduate,55-64,Male,Bronx,Plan to vote in-person on June 22,Not Ranked,Not Ranked,4,Not Ranked,Not Ranked,3,Not Ranked,Not Ranked,No change,Black,3,2,1,1,3,1.114615542,2,,,4,,,3,,
756,Yes,The Democratic party,I will probably vote,Not sure,Not familiar at all,Crime,Not sure,Somewhat conservative,"Some college, but no degree",65+,Female,Queens,Not sure,Not Ranked,1,3,5,4,Not Ranked,Not Ranked,Not Ranked,No change,Hispanic,4,1,1,4,2,1.370012082,2,,1,3,5,4,,,
24,Yes,The Democratic party,I will probably vote,Not sure,Not too familiar,Crime,Easy,Moderate,Graduate or professional degree,35-54,Male,Bronx,Not sure,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,Not sure,Black,2,2,3,1,3,0.68641845,1,,,,,1,,,
15,Yes,The Democratic party,I will probably vote,Not sure,Very familiar,Housing,Very easy,Moderate,Four-year college graduate (bachelors degree),35-54,Male,Bronx,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,3,4,Not Ranked,5,Not Ranked,Somewhat more likely,Black,2,2,2,1,3,0.715942093,1,,,,3,4,,5,
868,Yes,The Democratic party,I will probably vote,Right direction,Moderately familiar,Crime,Easy,Moderate,Graduate or professional degree,65+,Male,Staten Island,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,3,2,5,4,Not Ranked,No change,White,4,2,3,5,1,0.476154424,2,,,,3,2,5,4,
106,Yes,The Democratic party,I will probably vote,Not sure,Not too familiar,Crime,Very easy,Somewhat conservative,Vocational or technical school,55-64,Female,Brooklyn,Plan to vote early in-person,5,Not Ranked,Not Ranked,2,3,1,4,Not Ranked,Much more likely,Hispanic,3,1,1,2,2,1.177093548,2,5,,,2,3,1,4,
451,Yes,The Democratic party,I will probably vote,Right direction,Very familiar,Crime,Very easy,Somewhat liberal or progressive,"Some college, but no degree",65+,Female,Queens,Plan to vote early in-person,Not Ranked,Not Ranked,2,1,3,5,Not Ranked,Not Ranked,Much more likely,White,4,1,1,4,1,1.36353972,2,,,2,1,3,5,,
909,Yes,The Democratic party,I will probably vote,Not sure,Very familiar,Healthcare,Hard,Moderate,Vocational or technical school,18-34,Female,Bronx,Plan to vote early in-person,1,2,5,Not Ranked,Not Ranked,Not Ranked,Not Ranked,3,No change,Hispanic,1,1,1,1,2,1.204109885,1,1,2,5,,,,,3
145,Yes,The Democratic party,I will probably vote,Right direction,Not too familiar,COVID-19/coronavirus,Easy,Somewhat liberal or progressive,High school graduate,18-34,Female,Queens,Plan to vote in-person on June 22,Not Ranked,Not Ranked,2,Not Ranked,1,Not Ranked,3,Not Ranked,Somewhat more likely,AAPI,1,1,1,4,4,2.316953171,1,,,2,,1,,3,
982,Yes,The Democratic party,I will probably vote,Wrong track,Moderately familiar,Crime,Hard,Somewhat liberal or progressive,Not sure,18-34,Male,Manhattan,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,1,5,3,Not Ranked,4,No change,Other,1,2,4,3,5,0.46684674,1,,,,1,5,3,,4
463,Yes,The Democratic party,I will probably vote,Not sure,Very familiar,Housing,Very easy,Very liberal or progressive,"Some college, but no degree",65+,Female,Brooklyn,Plan to vote early in-person,4,Not Ranked,3,1,5,2,Not Ranked,Not Ranked,Somewhat more likely,White,4,1,1,2,1,1.195492946,2,4,,3,1,5,2,,
358,Yes,The Democratic party,I will probably vote,Not sure,Not too familiar,Education/Schools,Easy,Moderate,"Some college, but no degree",18-34,Female,Brooklyn,Plan to vote in-person on June 22,5,Not Ranked,4,3,Not Ranked,2,1,Not Ranked,No change,Black,1,1,1,2,3,1.61407881,1,5,,4,3,,2,1,
144,Yes,The Democratic party,I will probably vote,Not sure,Not familiar at all,Crime,Easy,Not sure,"Some college, but no degree",35-54,Female,Queens,Plan to vote in-person on June 22,Not Ranked,Not Ranked,Not Ranked,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,No change,Black,2,1,1,4,3,1.395475124,1,,,,,1,,,
511,Yes,The Democratic party,I will probably vote,Not sure,Not too familiar,Education/Schools,Easy,Not sure,Vocational or technical school,35-54,Female,Brooklyn,Plan to vote in-person on June 22,1,4,2,Not Ranked,3,Not Ranked,Not Ranked,5,No change,Black,2,1,1,2,3,1.223492534,1,1,4,2,,3,,,5
970,Yes,The Democratic party,I will probably vote,Right direction,Very familiar,COVID-19/coronavirus,Easy,Moderate,Associates or other two-year degree,55-64,Female,Bronx,Plan to vote by absentee ballot,1,2,4,5,Not Ranked,Not Ranked,Not Ranked,Not Ranked,Much more likely,Hispanic,3,1,1,1,2,1.011592651,2,1,2,4,5,,,,
168,Yes,The Democratic party,I will probably vote,Not sure,Not sure,Education/Schools,Very easy,Moderate,"Some college, but no degree",35-54,Female,Bronx,Plan to vote early in-person,4,Not Ranked,Not Ranked,Not Ranked,1,3,2,Not Ranked,Somewhat more likely,Hispanic,2,1,1,1,2,0.912730806,1,4,,,,1,3,2,
348,Yes,The Democratic party,I will probably vote,Right direction,Moderately familiar,Housing,Hard,Moderate,"Some college, but no degree",35-54,Female,Queens,Plan to vote in-person on June 22,4,Not Ranked,3,5,1,Not Ranked,2,Not Ranked,No change,Black,2,1,1,4,3,1.395475124,1,4,,3,5,1,,2,
78,Yes,The Democratic party,I will probably vote,Right direction,Not familiar at all,Housing,Very easy,Moderate,Four-year college graduate (bachelors degree),35-54,Male,Manhattan,Plan to vote early in-person,4,5,3,Not Ranked,1,Not Ranked,Not Ranked,Not Ranked,No change,Black,2,2,2,3,3,0.81359194,1,4,5,3,,1,,,
405,Yes,The Democratic party,I will probably vote,Right direction,Moderately familiar,Jobs,Hard,Somewhat liberal or progressive,Graduate or professional degree,35-54,Female,Brooklyn,Plan to vote early in-person,3,5,2,Not Ranked,1,Not Ranked,4,Not Ranked,Somewhat less likely,Black,2,1,3,2,3,0.835080099,1,3,5,2,,1,,4,
687,Yes,The Democratic party,I will probably vote,Right direction,Moderately familiar,Jobs,Hard,Somewhat conservative,High school graduate,55-64,Female,Manhattan,Plan to vote by absentee ballot,1,5,Not Ranked,Not Ranked,3,Not Ranked,4,Not Ranked,No change,White,3,1,1,3,1,1.144136399,2,1,5,,,3,,4,
700,Yes,The Democratic party,The chances are 50-50 that I will vote,Wrong track,Not too familiar,Crime,Not sure,Moderate,Four-year college graduate (bachelors degree),35-54,Female,Manhattan,Plan to vote in-person on June 22,Not Ranked,4,Not Ranked,Not Ranked,1,2,3,5,No change,White,2,1,2,3,1,0.734903989,1,,4,,,1,2,3,5
