PersonID,registered,party_reg,vote_intent,right_track,rcv_familiarity,most_important_issue,rcv_difficulty,ideo_self_id,education,age_cat,gender,borough,method_combined,impact_of_rcv_exp,race,age,other,weight,1,2,3,4,5
7,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Education/Schools,Easy,Moderate,Graduate or professional degree,65+,Female,Brooklyn,Plan to vote by absentee ballot,Somewhat more likely,Black,2,,0.944460357,cEricAdams,,cShaunDonovan,cAndrewYang,cDianneMorales
800,Yes,The Democratic party,I will definitely vote,Not sure,Not familiar at all,Education/Schools,Easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),55-64,Male,Staten Island,Plan to vote early in-person,No change,Black,2,,0.563318527,,cEricAdams,cScottStringer,cKathrynGarcia,cShaunDonovan
109,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Moderate,"Some college, but no degree",55-64,Male,Brooklyn,Plan to vote in-person on June 22,Much more likely,White,2,,1.120522297,cAndrewYang,cKathrynGarcia,cEricAdams,cShaunDonovan,cScottStringer
410,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Police reform,Very easy,Very liberal or progressive,"Some college, but no degree",65+,Female,Queens,Plan to vote early in-person,No change,White,2,,1.36353972,cDianneMorales,cMayaWiley,cKathrynGarcia,cShaunDonovan,cScottStringer
339,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Jobs,Easy,Somewhat liberal or progressive,Graduate or professional degree,35-54,Male,Brooklyn,Plan to vote early in-person,No change,AAPI,1,5.0,1.005231308,cMayaWiley,cEricAdams,cShaunDonovan,cKathrynGarcia,
338,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Easy,Somewhat conservative,Graduate or professional degree,35-54,Female,Manhattan,Plan to vote in-person on June 22,No change,White,1,,0.704598406,cEricAdams,cKathrynGarcia,cAndrewYang,,
334,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Police reform,Hard,Moderate,Graduate or professional degree,35-54,Male,Brooklyn,Plan to vote in-person on June 22,Somewhat less likely,Black,1,,0.798719453,cMayaWiley,cEricAdams,,,
160,Yes,The Democratic party,I will definitely vote,Not sure,Not too familiar,Crime,Very easy,Not sure,"Some college, but no degree",55-64,Female,Brooklyn,Plan to vote in-person on June 22,Not sure,Black,2,,1.356014333,cEricAdams,cMayaWiley,cDianneMorales,cAndrewYang,
93,Yes,The Democratic party,I will definitely vote,Right direction,Not familiar at all,Crime,Very easy,Very conservative,Vocational or technical school,35-54,Male,Brooklyn,Plan to vote in-person on June 22,Much more likely,Black,1,5.0,1.170219824,cEricAdams,cScottStringer,,cAndrewYang,
579,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Hard,Somewhat liberal or progressive,Graduate or professional degree,18-34,Male,Manhattan,Plan to vote early in-person,Somewhat more likely,AAPI,1,,1.295128457,cMayaWiley,cKathrynGarcia,cScottStringer,,cEricAdams
213,Yes,The Democratic party,I will definitely vote,Right direction,Very familiar,Crime,Very easy,Very liberal or progressive,Associates or other two-year degree,35-54,Male,Brooklyn,Plan to vote early in-person,Much more likely,White,1,,1.011014876,cEricAdams,cAndrewYang,cMayaWiley,cScottStringer,cDianneMorales
52,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Jobs,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),35-54,Female,Brooklyn,Plan to vote in-person on June 22,No change,White,1,,0.752501167,cKathrynGarcia,cMayaWiley,cAndrewYang,cScottStringer,cDianneMorales
455,Yes,The Democratic party,I will definitely vote,Not sure,Very familiar,Transportation,Easy,Very liberal or progressive,"Some college, but no degree",65+,Female,Queens,Plan to vote by absentee ballot,No change,White,2,,1.36353972,cMayaWiley,cDianneMorales,cKathrynGarcia,,
241,Yes,The Democratic party,I will definitely vote,Not sure,Not too familiar,Crime,Hard,Moderate,"Some college, but no degree",65+,Female,Queens,Plan to vote in-person on June 22,No change,White,2,,1.36353972,cMayaWiley,,cEricAdams,cShaunDonovan,cDianneMorales
976,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Housing,Very easy,Very liberal or progressive,Four-year college graduate (bachelors degree),18-34,Male,Manhattan,Plan to vote early in-person,Much more likely,Hispanic,1,,0.931701402,cDianneMorales,cMayaWiley,cShaunDonovan,,
336,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,COVID-19/coronavirus,Very Hard,Very liberal or progressive,"Some college, but no degree",65+,Female,Queens,Plan to vote by absentee ballot,No change,White,2,,1.36353972,cKathrynGarcia,cScottStringer,cDianneMorales,cShaunDonovan,cMayaWiley
518,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Housing,Easy,Very liberal or progressive,Four-year college graduate (bachelors degree),65+,Female,Manhattan,Plan to vote in-person on June 22,No change,White,2,,0.831163004,cKathrynGarcia,cEricAdams,cScottStringer,cMayaWiley,cShaunDonovan
670,Yes,The Democratic party,I will definitely vote,Wrong track,Very familiar,Crime,Very easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),35-54,Female,Manhattan,Plan to vote in-person on June 22,No change,Other,1,,0.511823503,cKathrynGarcia,cScottStringer,cShaunDonovan,,cMayaWiley
315,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Healthcare,Very easy,Moderate,Associates or other two-year degree,35-54,Female,Brooklyn,Plan to vote in-person on June 22,Much less likely,Black,1,,1.223492534,cEricAdams,cAndrewYang,,cMayaWiley,cDianneMorales
439,Yes,The Democratic party,I will definitely vote,Wrong track,Moderately familiar,Something else (please specify),Very Hard,Moderate,Associates or other two-year degree,55-64,Male,Brooklyn,Plan to vote in-person on June 22,No change,Other,2,3.0,0.780387174,cAndrewYang,cEricAdams,,,
835,Yes,The Democratic party,I will definitely vote,Not sure,Moderately familiar,Crime,Easy,Moderate,Graduate or professional degree,65+,Female,Staten Island,,No change,White,2,,0.497830724,cKathrynGarcia,cEricAdams,cAndrewYang,,
943,Yes,The Democratic party,I will probably vote,Right direction,Moderately familiar,Police reform,Hard,Very liberal or progressive,"Some college, but no degree",55-64,Female,Queens,Plan to vote in-person on June 22,Somewhat less likely,White,2,,1.336211333,cKathrynGarcia,cScottStringer,cDianneMorales,cMayaWiley,cEricAdams
180,Yes,The Democratic party,I will probably vote,Wrong track,Moderately familiar,Housing,Very easy,Moderate,Vocational or technical school,35-54,Male,Brooklyn,Plan to vote in-person on June 22,No change,Black,1,,1.170219824,cKathrynGarcia,,cEricAdams,cScottStringer,cAndrewYang
133,Yes,The Democratic party,I will probably vote,Wrong track,Not too familiar,Crime,Easy,Somewhat liberal or progressive,Associates or other two-year degree,65+,Female,Brooklyn,Plan to vote in-person on June 22,Much less likely,White,2,,1.195492946,cAndrewYang,cEricAdams,cKathrynGarcia,cShaunDonovan,cScottStringer
17,Yes,The Democratic party,I will probably vote,Not sure,Very familiar,Education/Schools,Very easy,Not sure,High school graduate,35-54,Female,Bronx,Plan to vote in-person on June 22,Much more likely,Hispanic,1,4.0,0.912730806,cDianneMorales,cKathrynGarcia,cShaunDonovan,,
702,Yes,The Democratic party,I will probably vote,Right direction,Not too familiar,Education/Schools,Easy,Very liberal or progressive,"Some college, but no degree",35-54,Female,Manhattan,Plan to vote in-person on June 22,Much more likely,White,1,,1.032321198,cKathrynGarcia,cAndrewYang,cScottStringer,cDianneMorales,cMayaWiley
375,Yes,The Democratic party,I will probably vote,Not sure,Moderately familiar,Police reform,Very easy,Moderate,Graduate or professional degree,18-34,Female,Brooklyn,Plan to vote by absentee ballot,No change,Black,1,,1.10167006,cEricAdams,cKathrynGarcia,cMayaWiley,,cScottStringer
526,Yes,The Democratic party,I will probably vote,Not sure,Not too familiar,Something else (please specify),Not sure,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),55-64,Female,Manhattan,Plan to vote in-person on June 22,No change,White,2,,0.814504638,cMayaWiley,,,,
487,Yes,The Democratic party,I will probably vote,Wrong track,Moderately familiar,Police reform,Very easy,Moderate,Four-year college graduate (bachelors degree),65+,Female,Brooklyn,Plan to vote in-person on June 22,No change,White,2,,0.851065092,cKathrynGarcia,cEricAdams,cAndrewYang,,
920,Yes,The Democratic party,I will probably vote,Not sure,Not familiar at all,Education/Schools,Easy,Moderate,Associates or other two-year degree,18-34,Female,Bronx,Plan to vote in-person on June 22,Not sure,Hispanic,1,,1.204109885,cScottStringer,,,,
324,Yes,The Democratic party,I will probably vote,Wrong track,Very familiar,Crime,Easy,Very conservative,"Some college, but no degree",18-34,Male,Brooklyn,Plan to vote early in-person,No change,White,1,,1.333770043,cEricAdams,cAndrewYang,,,
137,Yes,The Democratic party,I will probably vote,Not sure,Very familiar,Police reform,Very easy,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),65+,Female,Manhattan,Plan to vote in-person on June 22,Much more likely,White,2,,0.831163004,cAndrewYang,cMayaWiley,cEricAdams,cShaunDonovan,
183,Yes,The Democratic party,I will probably vote,Not sure,Not sure,Housing,Not sure,Moderate,Vocational or technical school,55-64,Male,Queens,Plan to vote by absentee ballot,Not sure,AAPI,2,,1.86175671,cAndrewYang,cDianneMorales,cEricAdams,cScottStringer,cKathrynGarcia
56,Yes,The Democratic party,I will probably vote,Wrong track,Moderately familiar,Crime,Hard,Very conservative,Associates or other two-year degree,35-54,Male,Brooklyn,Plan to vote early in-person,Much less likely,Hispanic,1,2.0,1.015813897,cEricAdams,,,,
90,Yes,The Democratic party,I will probably vote,Not sure,Not too familiar,Crime,Very easy,Somewhat conservative,Graduate or professional degree,65+,Male,Brooklyn,Plan to vote by absentee ballot,No change,White,2,,0.780440783,,cAndrewYang,cEricAdams,cScottStringer,cDianneMorales
215,Yes,The Democratic party,I will probably vote,Wrong track,Not too familiar,Housing,Easy,Somewhat conservative,Vocational or technical school,65+,Female,Queens,Not sure,Somewhat more likely,White,2,,1.36353972,cKathrynGarcia,cScottStringer,cAndrewYang,cEricAdams,cMayaWiley
71,Yes,The Democratic party,I will probably vote,Right direction,Not familiar at all,COVID-19/coronavirus,Easy,Somewhat conservative,Four-year college graduate (bachelors degree),35-54,Female,Brooklyn,Plan to vote early in-person,Much more likely,Hispanic,1,,0.756073091,,,cAndrewYang,cEricAdams,cKathrynGarcia
781,Yes,The Democratic party,I will probably vote,Wrong track,Moderately familiar,Crime,Easy,Moderate,"Some college, but no degree",35-54,Female,Queens,Plan to vote in-person on June 22,No change,White,1,,1.205624858,cAndrewYang,,,,
701,Yes,The Democratic party,I will probably vote,Wrong track,Moderately familiar,Crime,Hard,Somewhat liberal or progressive,High school graduate,65+,Female,Manhattan,Plan to vote early in-person,No change,White,2,,1.167536442,cKathrynGarcia,cAndrewYang,cEricAdams,cMayaWiley,cScottStringer
43,Yes,The Democratic party,I will probably vote,Not sure,Not too familiar,Housing,Hard,Not sure,First to eleventh grade,35-54,Male,Bronx,Plan to vote in-person on June 22,Somewhat more likely,Black,1,,1.005685382,cEricAdams,cShaunDonovan,cAndrewYang,cMayaWiley,
735,Yes,The Democratic party,I will probably vote,Wrong track,Not familiar at all,Crime,Easy,Very conservative,Associates or other two-year degree,55-64,Male,Queens,Plan to vote in-person on June 22,Much less likely,White,2,1.0,1.278030677,,,,,
309,Yes,The Democratic party,I will probably vote,Right direction,Very familiar,Jobs,Very easy,Very conservative,"Some college, but no degree",35-54,Female,Queens,Plan to vote in-person on June 22,Much more likely,Hispanic,1,5.0,1.211347641,,,,,
874,Yes,The Democratic party,I will probably vote,Wrong track,Not familiar at all,Education/Schools,Very Hard,Moderate,High school graduate,65+,Female,Staten Island,Plan to vote in-person on June 22,No change,White,2,,0.729381738,cMayaWiley,cShaunDonovan,,,
123,Yes,The Democratic party,I will probably vote,Not sure,Not familiar at all,Police reform,Very easy,Somewhat liberal or progressive,"Some college, but no degree",55-64,Female,Bronx,Plan to vote by absentee ballot,Much more likely,White,2,,1.006813574,cKathrynGarcia,cAndrewYang,cShaunDonovan,cMayaWiley,cScottStringer
303,Yes,The Democratic party,I will probably vote,Not sure,Moderately familiar,Crime,Not sure,Moderate,First to eleventh grade,65+,Female,Bronx,Plan to vote early in-person,Somewhat more likely,Hispanic,2,,1.03228189,cMayaWiley,cEricAdams,cAndrewYang,cDianneMorales,
44,Yes,The Democratic party,I will probably vote,Wrong track,Moderately familiar,Crime,Easy,Moderate,Associates or other two-year degree,35-54,Male,Queens,Plan to vote in-person on June 22,No change,Other,1,,0.803096886,cEricAdams,cKathrynGarcia,cAndrewYang,cScottStringer,
172,Yes,The Democratic party,I will probably vote,Wrong track,Not familiar at all,Crime,Easy,Not sure,First to eleventh grade,35-54,Male,Brooklyn,Plan to vote in-person on June 22,Not sure,White,1,,1.011014876,cDianneMorales,cKathrynGarcia,,cMayaWiley,cAndrewYang
507,Yes,The Democratic party,I will probably vote,Not sure,Very familiar,Crime,Very easy,Somewhat liberal or progressive,"Some college, but no degree",55-64,Female,Brooklyn,Plan to vote by absentee ballot,No change,White,2,,1.171532592,cKathrynGarcia,,,,
508,Yes,The Democratic party,I will probably vote,Right direction,Moderately familiar,Crime,Very easy,Moderate,"Some college, but no degree",55-64,Female,Brooklyn,Plan to vote in-person on June 22,Somewhat more likely,Black,2,,1.356014333,cEricAdams,cMayaWiley,cScottStringer,cKathrynGarcia,cAndrewYang
556,Yes,The Democratic party,I will probably vote,Not sure,Not too familiar,Housing,Hard,Very liberal or progressive,Four-year college graduate (bachelors degree),65+,Male,Manhattan,Plan to vote in-person on June 22,Somewhat more likely,White,2,,0.794972914,cMayaWiley,cKathrynGarcia,cDianneMorales,,cAndrewYang
107,Yes,The Democratic party,I will probably vote,Wrong track,Not familiar at all,Crime,Easy,Moderate,High school graduate,65+,Female,Brooklyn,Plan to vote in-person on June 22,Somewhat less likely,White,2,,1.195492946,cEricAdams,,,,
777,Yes,The Democratic party,I will probably vote,Not sure,Not familiar at all,Crime,Easy,Moderate,"Some college, but no degree",55-64,Male,Queens,Plan to vote early in-person,Somewhat more likely,White,2,,1.278030677,cAndrewYang,cEricAdams,cKathrynGarcia,,
498,Yes,The Democratic party,I will probably vote,Right direction,Moderately familiar,Education/Schools,Easy,Somewhat liberal or progressive,High school graduate,35-54,Male,Brooklyn,Plan to vote in-person on June 22,Somewhat less likely,Black,1,,1.170219824,cEricAdams,,,,
834,Yes,The Democratic party,I will probably vote,Right direction,Not sure,Something else (please specify),Easy,Not sure,High school graduate,55-64,Male,Staten Island,,Not sure,White,2,,0.683641424,cShaunDonovan,cKathrynGarcia,,,
705,Yes,The Democratic party,I will probably vote,Not sure,Not familiar at all,Homelessness,Hard,Somewhat liberal or progressive,Four-year college graduate (bachelors degree),18-34,Female,Manhattan,,No change,White,1,,0.96951385,cDianneMorales,,,,
582,Yes,The Democratic party,I will probably vote,Wrong track,Very familiar,Crime,Very easy,Moderate,Four-year college graduate (bachelors degree),35-54,Male,Manhattan,Plan to vote in-person on June 22,Much more likely,AAPI,1,,1.023949131,cAndrewYang,cMayaWiley,,,
