PersonID,age,age_cat,borough,candidate_AndrewYang,candidate_DianneMorales,candidate_EricAdams,candidate_KathrynGarcia,candidate_MayaWiley,candidate_RayMcGuire,candidate_ScottStringer,candidate_ShaunDonovan,candidate_overvote,education,gender,ideo_self_id,impact_of_rcv_exp,method,most_important_issue,other,party_reg,race,rank_limit,rcv_difficulty,rcv_familiarity,registered,right_track,vote_intent,weight
183,2,55-64,Queens,1,2,3,5,,,4,,,Vocational or technical school,Male,Moderate,Not sure,Plan to vote by absentee ballot,Housing,,The Democratic party,AAPI,5,Not sure,Not sure,Yes,Not sure,I will probably vote,1.86175671
56,1,35-54,Brooklyn,,,1,,,,,,,Associates or other two-year degree,Male,Very conservative,Much less likely,Plan to vote early in-person,Crime,2.0,The Democratic party,Hispanic,5,Hard,Moderately familiar,Yes,Wrong track,I will probably vote,1.015813897
90,2,65+,Brooklyn,2,5,3,,,1,4,,,Graduate or professional degree,Male,Somewhat conservative,No change,Plan to vote by absentee ballot,Crime,,The Democratic party,White,5,Very easy,Not too familiar,Yes,Not sure,I will probably vote,0.780440783
215,2,65+,Queens,3,,4,1,5,,2,,,Vocational or technical school,Female,Somewhat conservative,Somewhat more likely,Not sure,Housing,,The Democratic party,White,5,Easy,Not too familiar,Yes,Wrong track,I will probably vote,1.36353972
71,1,35-54,Brooklyn,1,,2,3,,,,,,Four-year college graduate (bachelors degree),Female,Somewhat conservative,Much more likely,Plan to vote early in-person,COVID-19/coronavirus,,The Democratic party,Hispanic,5,Easy,Not familiar at all,Yes,Right direction,I will probably vote,0.756073091
781,1,35-54,Queens,1,,,,,,,,,"Some college, but no degree",Female,Moderate,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,White,5,Easy,Moderately familiar,Yes,Wrong track,I will probably vote,1.205624858
701,2,65+,Manhattan,2,,3,1,4,,5,,,High school graduate,Female,Somewhat liberal or progressive,No change,Plan to vote early in-person,Crime,,The Democratic party,White,5,Hard,Moderately familiar,Yes,Wrong track,I will probably vote,1.167536442
43,1,35-54,Bronx,3,,1,,4,,,2,,First to eleventh grade,Male,Not sure,Somewhat more likely,Plan to vote in-person on June 22,Housing,,The Democratic party,Black,5,Hard,Not too familiar,Yes,Not sure,I will probably vote,1.005685382
735,2,55-64,Queens,,,,,,,,,,Associates or other two-year degree,Male,Very conservative,Much less likely,Plan to vote in-person on June 22,Crime,1.0,The Democratic party,White,5,Easy,Not familiar at all,Yes,Wrong track,I will probably vote,1.278030677
309,1,35-54,Queens,,,,,,,,,,"Some college, but no degree",Female,Very conservative,Much more likely,Plan to vote in-person on June 22,Jobs,5.0,The Democratic party,Hispanic,5,Very easy,Very familiar,Yes,Right direction,I will probably vote,1.211347641
874,2,65+,Staten Island,,,,,1,,,2,,High school graduate,Female,Moderate,No change,Plan to vote in-person on June 22,Education/Schools,,The Democratic party,White,5,Very Hard,Not familiar at all,Yes,Wrong track,I will probably vote,0.729381738
123,2,55-64,Bronx,2,,,1,4,,5,3,,"Some college, but no degree",Female,Somewhat liberal or progressive,Much more likely,Plan to vote by absentee ballot,Police reform,,The Democratic party,White,5,Very easy,Not familiar at all,Yes,Not sure,I will probably vote,1.006813574
303,2,65+,Bronx,3,4,2,,1,5,,,,First to eleventh grade,Female,Moderate,Somewhat more likely,Plan to vote early in-person,Crime,,The Democratic party,Hispanic,5,Not sure,Moderately familiar,Yes,Not sure,I will probably vote,1.03228189
44,1,35-54,Queens,3,,1,2,,,4,,,Associates or other two-year degree,Male,Moderate,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,Other,5,Easy,Moderately familiar,Yes,Wrong track,I will probably vote,0.803096886
172,1,35-54,Brooklyn,5,1,,2,4,3,,,,First to eleventh grade,Male,Not sure,Not sure,Plan to vote in-person on June 22,Crime,,The Democratic party,White,5,Easy,Not familiar at all,Yes,Wrong track,I will probably vote,1.011014876
507,2,55-64,Brooklyn,,,,1,,,,,,"Some college, but no degree",Female,Somewhat liberal or progressive,No change,Plan to vote by absentee ballot,Crime,,The Democratic party,White,5,Very easy,Very familiar,Yes,Not sure,I will probably vote,1.171532592
508,2,55-64,Brooklyn,5,,1,4,2,,3,,,"Some college, but no degree",Female,Moderate,Somewhat more likely,Plan to vote in-person on June 22,Crime,,The Democratic party,Black,5,Very easy,Moderately familiar,Yes,Right direction,I will probably vote,1.356014333
556,2,65+,Manhattan,5,3,,2,1,4,,,,Four-year college graduate (bachelors degree),Male,Very liberal or progressive,Somewhat more likely,Plan to vote in-person on June 22,Housing,,The Democratic party,White,5,Hard,Not too familiar,Yes,Not sure,I will probably vote,0.794972914
107,2,65+,Brooklyn,,,1,,,,,,,High school graduate,Female,Moderate,Somewhat less likely,Plan to vote in-person on June 22,Crime,,The Democratic party,White,5,Easy,Not familiar at all,Yes,Wrong track,I will probably vote,1.195492946
777,2,55-64,Queens,1,,2,3,,,,,,"Some college, but no degree",Male,Moderate,Somewhat more likely,Plan to vote early in-person,Crime,,The Democratic party,White,5,Easy,Not familiar at all,Yes,Not sure,I will probably vote,1.278030677
498,1,35-54,Brooklyn,,,1,,,,,,,High school graduate,Male,Somewhat liberal or progressive,Somewhat less likely,Plan to vote in-person on June 22,Education/Schools,,The Democratic party,Black,5,Easy,Moderately familiar,Yes,Right direction,I will probably vote,1.170219824
834,2,55-64,Staten Island,,,,2,,,,1,,High school graduate,Male,Not sure,Not sure,,Something else (please specify),,The Democratic party,White,5,Easy,Not sure,Yes,Right direction,I will probably vote,0.683641424
705,1,18-34,Manhattan,,1,,,,,,,,Four-year college graduate (bachelors degree),Female,Somewhat liberal or progressive,No change,,Homelessness,,The Democratic party,White,5,Hard,Not familiar at all,Yes,Not sure,I will probably vote,0.96951385
582,1,35-54,Manhattan,1,,,,2,,,,,Four-year college graduate (bachelors degree),Male,Moderate,Much more likely,Plan to vote in-person on June 22,Crime,,The Democratic party,AAPI,5,Very easy,Very familiar,Yes,Wrong track,I will probably vote,1.023949131
119,2,55-64,Bronx,,,,,2,,,1,,High school graduate,Male,Moderate,No change,Plan to vote in-person on June 22,Homelessness,,The Democratic party,Black,5,Not sure,Not too familiar,Yes,Wrong track,I will probably vote,1.114615542
756,2,65+,Queens,,,4,5,3,2,1,,,"Some college, but no degree",Female,Somewhat conservative,No change,Not sure,Crime,,The Democratic party,Hispanic,5,Not sure,Not familiar at all,Yes,Not sure,I will probably vote,1.370012082
24,1,35-54,Bronx,,,1,,,,,,,Graduate or professional degree,Male,Moderate,Not sure,Not sure,Crime,,The Democratic party,Black,5,Easy,Not too familiar,Yes,Not sure,I will probably vote,0.68641845
15,1,35-54,Bronx,3,,2,1,,,,,,Four-year college graduate (bachelors degree),Male,Moderate,Somewhat more likely,Plan to vote in-person on June 22,Housing,,The Democratic party,Black,5,Very easy,Very familiar,Yes,Not sure,I will probably vote,0.715942093
868,2,65+,Staten Island,4,,2,3,,1,,5,,Graduate or professional degree,Male,Moderate,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,White,5,Easy,Moderately familiar,Yes,Right direction,I will probably vote,0.476154424
106,2,55-64,Brooklyn,4,5,3,2,,,,1,,Vocational or technical school,Female,Somewhat conservative,Much more likely,Plan to vote early in-person,Crime,,The Democratic party,Hispanic,5,Very easy,Not too familiar,Yes,Not sure,I will probably vote,1.177093548
451,2,65+,Queens,,,3,1,2,4,,5,,"Some college, but no degree",Female,Somewhat liberal or progressive,Much more likely,Plan to vote early in-person,Crime,,The Democratic party,White,5,Very easy,Very familiar,Yes,Right direction,I will probably vote,1.36353972
909,1,18-34,Bronx,,1,,,4,3,2,,,Vocational or technical school,Female,Moderate,No change,Plan to vote early in-person,Healthcare,3.0,The Democratic party,Hispanic,5,Hard,Very familiar,Yes,Not sure,I will probably vote,1.204109885
145,1,18-34,Queens,3,,1,,2,,,,,High school graduate,Female,Somewhat liberal or progressive,Somewhat more likely,Plan to vote in-person on June 22,COVID-19/coronavirus,,The Democratic party,AAPI,5,Easy,Not too familiar,Yes,Right direction,I will probably vote,2.316953171
982,1,18-34,Manhattan,,,4,1,,2,,3,,Not sure,Male,Somewhat liberal or progressive,No change,Plan to vote in-person on June 22,Crime,4.0,The Democratic party,Other,5,Hard,Moderately familiar,Yes,Wrong track,I will probably vote,0.46684674
463,2,65+,Brooklyn,,4,5,1,3,,,2,,"Some college, but no degree",Female,Very liberal or progressive,Somewhat more likely,Plan to vote early in-person,Housing,,The Democratic party,White,5,Very easy,Very familiar,Yes,Not sure,I will probably vote,1.195492946
358,1,18-34,Brooklyn,1,5,,3,4,,,2,,"Some college, but no degree",Female,Moderate,No change,Plan to vote in-person on June 22,Education/Schools,,The Democratic party,Black,5,Easy,Not too familiar,Yes,Not sure,I will probably vote,1.61407881
144,1,35-54,Queens,,,1,,,2,,,,"Some college, but no degree",Female,Not sure,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,Black,5,Easy,Not familiar at all,Yes,Not sure,I will probably vote,1.395475124
511,1,35-54,Brooklyn,,1,3,,2,,4,,,Vocational or technical school,Female,Not sure,No change,Plan to vote in-person on June 22,Education/Schools,5.0,The Democratic party,Black,5,Easy,Not too familiar,Yes,Not sure,I will probably vote,1.223492534
970,2,55-64,Bronx,,1,,5,4,3,2,,,Associates or other two-year degree,Female,Moderate,Much more likely,Plan to vote by absentee ballot,COVID-19/coronavirus,,The Democratic party,Hispanic,5,Easy,Very familiar,Yes,Right direction,I will probably vote,1.011592651
168,1,35-54,Bronx,2,4,1,,,,,3,,"Some college, but no degree",Female,Moderate,Somewhat more likely,Plan to vote early in-person,Education/Schools,,The Democratic party,Hispanic,5,Very easy,Not sure,Yes,Not sure,I will probably vote,0.912730806
348,1,35-54,Queens,2,4,1,5,3,,,,,"Some college, but no degree",Female,Moderate,No change,Plan to vote in-person on June 22,Housing,,The Democratic party,Black,5,Hard,Moderately familiar,Yes,Right direction,I will probably vote,1.395475124
78,1,35-54,Manhattan,,4,1,,3,2,5,,,Four-year college graduate (bachelors degree),Male,Moderate,No change,Plan to vote early in-person,Housing,,The Democratic party,Black,5,Very easy,Not familiar at all,Yes,Right direction,I will probably vote,0.81359194
405,1,35-54,Brooklyn,4,3,1,,2,,5,,,Graduate or professional degree,Female,Somewhat liberal or progressive,Somewhat less likely,Plan to vote early in-person,Jobs,,The Democratic party,Black,5,Hard,Moderately familiar,Yes,Right direction,I will probably vote,0.835080099
687,2,55-64,Manhattan,4,1,3,,,2,5,,,High school graduate,Female,Somewhat conservative,No change,Plan to vote by absentee ballot,Jobs,,The Democratic party,White,5,Hard,Moderately familiar,Yes,Right direction,I will probably vote,1.144136399
700,1,35-54,Manhattan,3,,1,,,,4,2,,Four-year college graduate (bachelors degree),Female,Moderate,No change,Plan to vote in-person on June 22,Crime,5.0,The Democratic party,White,5,Not sure,Not too familiar,Yes,Wrong track,The chances are 50-50 that I will vote,0.734903989
698,1,35-54,Manhattan,,,,2,1,,3,,,"Some college, but no degree",Female,Very liberal or progressive,Somewhat less likely,Not sure,COVID-19/coronavirus,,The Democratic party,White,5,Hard,Moderately familiar,Yes,Right direction,The chances are 50-50 that I will vote,1.032321198
991,1,18-34,Manhattan,2,,1,,4,3,,5,,"Some college, but no degree",Female,Somewhat conservative,Somewhat more likely,Plan to vote in-person on June 22,Housing,,The Democratic party,Black,5,Easy,Moderately familiar,Yes,Not sure,The chances are 50-50 that I will vote,1.57633371
230,2,65+,Brooklyn,2,,,,,,,1,,First to eleventh grade,Female,Moderate,Much more likely,Not sure,Crime,,The Democratic party,Other,5,Easy,Not familiar at all,Yes,Wrong track,The chances are 50-50 that I will vote,0.832600444
928,1,18-34,Bronx,,1,,2,,,,,,Four-year college graduate (bachelors degree),Female,Very liberal or progressive,Much more likely,Plan to vote early in-person,Homelessness,,The Democratic party,Hispanic,5,Very easy,Very familiar,Yes,Wrong track,The chances are 50-50 that I will vote,0.857199445
92,2,65+,Brooklyn,,,1,,,,,,,Not sure,Male,Moderate,Not sure,Plan to vote in-person on June 22,Healthcare,,The Democratic party,Black,5,Not sure,Not too familiar,Yes,Not sure,The chances are 50-50 that I will vote,0.68108823
714,1,35-54,Manhattan,4,,5,2,1,,3,,,"Some college, but no degree",Male,Somewhat liberal or progressive,Much more likely,Plan to vote early in-person,Healthcare,,The Democratic party,Other,5,Very easy,Moderately familiar,Yes,Wrong track,The chances are 50-50 that I will vote,0.687654981
108,2,55-64,Queens,,,,,,,,,,"Some college, but no degree",Male,Somewhat conservative,No change,Plan to vote in-person on June 22,Something else (please specify),1.0,The Democratic party,White,5,Not sure,Very familiar,Yes,Wrong track,The chances are 50-50 that I will vote,1.278030677
755,1,35-54,Queens,1,,2,,5,3,,4,,High school graduate,Male,Moderate,No change,Plan to vote in-person on June 22,Homelessness,,The Democratic party,Black,5,Very easy,Moderately familiar,Yes,Right direction,The chances are 50-50 that I will vote,1.334714033
733,1,18-34,Queens,3,1,,5,2,,,4,,Four-year college graduate (bachelors degree),Female,Somewhat liberal or progressive,No change,Not sure,Housing,,The Democratic party,White,5,Easy,Moderately familiar,Yes,Right direction,The chances are 50-50 that I will vote,1.13227356
227,1,35-54,Bronx,1,,2,,,4,5,3,,Not sure,Female,Somewhat liberal or progressive,Somewhat more likely,Plan to vote by absentee ballot,Housing,,The Democratic party,Black,5,Hard,Not familiar at all,Yes,Wrong track,The chances are 50-50 that I will vote,0.541098506
749,2,55-64,Queens,,,2,,,,1,,,High school graduate,Female,Somewhat liberal or progressive,No change,Not sure,Crime,,The Democratic party,White,5,Not sure,Not too familiar,Yes,Wrong track,The chances are 50-50 that I will vote,1.336211333
246,2,65+,Queens,,,,,,,,,,Associates or other two-year degree,Male,Moderate,Somewhat less likely,Plan to vote in-person on June 22,Crime,,The Democratic party,Hispanic,5,Not sure,Moderately familiar,Yes,Wrong track,The chances are 50-50 that I will vote,1.31035969
82,2,65+,Queens,2,,,,3,,,1,,"Some college, but no degree",Female,Moderate,No change,Plan to vote by absentee ballot,COVID-19/coronavirus,,The Democratic party,White,5,Easy,Not too familiar,Yes,Right direction,The chances are 50-50 that I will vote,1.36353972
88,1,35-54,Brooklyn,1,,2,,,,3,,,Four-year college graduate (bachelors degree),Female,Very conservative,Much more likely,Plan to vote in-person on June 22,Crime,3.0,The Democratic party,AAPI,5,Easy,Very familiar,Yes,Not sure,The chances are 50-50 that I will vote,1.096197551
779,1,35-54,Queens,,,1,,,,2,,,High school graduate,Female,Moderate,Not sure,Plan to vote in-person on June 22,Housing,,The Democratic party,Black,5,Not sure,Not familiar at all,Yes,Wrong track,The chances are 50-50 that I will vote,1.395475124
13,2,55-64,Brooklyn,,,,,,,,,,Graduate or professional degree,Female,Not sure,Much less likely,Plan to vote in-person on June 22,Crime,,The Democratic party,White,5,Not sure,Not too familiar,Yes,Not sure,The chances are 50-50 that I will vote,0.799615467
10,2,65+,Manhattan,2,,1,,,,3,4,,Associates or other two-year degree,Male,Somewhat conservative,No change,Plan to vote in-person on June 22,Crime,,The Democratic party,White,5,Very easy,Not familiar at all,Yes,Wrong track,The chances are 50-50 that I will vote,1.116700144
212,2,65+,Brooklyn,3,,,1,,,,2,,Graduate or professional degree,Male,Moderate,Much more likely,Not sure,Crime,4.0,The Democratic party,White,5,Very easy,Very familiar,Yes,Wrong track,The chances are 50-50 that I will vote,0.780440783
188,2,55-64,Brooklyn,,,1,,3,2,,,,"Some college, but no degree",Female,Not sure,Not sure,Not sure,Crime,,The Democratic party,Black,5,Easy,Not familiar at all,Yes,Wrong track,The chances are 50-50 that I will vote,1.356014333
